category,file,line,snippet
TENANT_REGISTRATION_ONBOARDING,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,239,app\register\RegisterForm.tsx 5654 2026-07-11T10:53:46.2031357Z
PER_TENANT_INTEGRATIONS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,585,tests\email-provider-tenant-connection.test.ts 4491 2026-07-14T21:40:45.5375997Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,56,app\api\cron\zatca\route.ts 5856 2026-07-11T10:53:46.0799285Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,159,app\api\v1\zatca\activity\route.ts 1257 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,160,app\api\v1\zatca\csid\route.ts 5447 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,161,app\api\v1\zatca\dashboard\route.ts 1820 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,162,app\api\v1\zatca\device\route.ts 5617 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,163,app\api\v1\zatca\device\[id]\route.ts 1106 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,164,app\api\v1\zatca\queue\route.ts 1218 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,165,app\api\v1\zatca\queue\[id]\retry\route.ts 1649 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,166,app\api\v1\zatca\status\[id]\route.ts 1371 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,167,app\api\v1\zatca\submit\[id]\route.ts 14106 2026-07-11T10:53:46.1480256Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,360,lib\deployment-license.ts 3784 2026-07-11T10:53:46.4166451Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,367,lib\licensing.ts 3221 2026-07-11T10:53:46.4474844Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,390,lib\zatca.ts 659 2026-07-11T10:53:46.4816107Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,512,lib\zatca\api.ts 5956 2026-07-11T10:53:46.4816107Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,513,lib\zatca\device.ts 1640 2026-07-11T10:53:46.4816107Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,514,lib\zatca\encrypt.ts 2458 2026-07-11T10:53:46.4816107Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,515,lib\zatca\gate-adapter.ts 5913 2026-07-11T10:53:46.4816107Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,516,lib\zatca\pih.ts 463 2026-07-11T10:53:46.4816107Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,517,lib\zatca\qr.ts 1475 2026-07-11T10:53:46.4856388Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,518,lib\zatca\queue.ts 711 2026-07-11T10:53:46.4856388Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,519,lib\zatca\sign.ts 6149 2026-07-11T10:53:46.4856388Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,520,lib\zatca\types.ts 148 2026-07-11T10:53:46.4856388Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,521,lib\zatca\validate.ts 4628 2026-07-11T10:53:46.4856388Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,522,lib\zatca\xml\xml-generator.ts 9239 2026-07-11T10:53:46.4884338Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,523,lib\zatca\xml\xml-types.ts 1072 2026-07-11T10:53:46.4884338Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,524,lib\zatca\xml\xml-validator.ts 2870 2026-07-11T10:53:46.4884338Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,674,tests\e2e\zatca-scenarios.spec.ts 2939 2026-07-11T10:53:46.6003726Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,697,tests\revenue-integrity\zatca-e2e.test.ts 29122 2026-07-11T10:53:46.6319579Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,793,docs\reports\archive\ACCOUNTING_ZATCA_AUDIT.md 20908 2026-07-11T10:53:46.2907589Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,872,docs\reports\archive\ORCA_ZATCA_COMPLETION_REPORT.md 11367 2026-07-11T10:53:46.3349086Z
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,873,docs\reports\archive\ORCA_ZATCA_READINESS.md 10713 2026-07-11T10:53:46.3349086Z
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,376,lib\rbac-policy.ts 2384 2026-07-11T10:53:46.4544857Z
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/02_INVENTORIES/PROJECT_FILE_INVENTORY.tsv,644,tests\rbac-policy.test.ts 1296 2026-07-11T10:53:46.6223130Z
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,55,tests\email-provider-tenant-connection.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,63,tests\installment-ngenius-tenant-context.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,72,tests\login-action-tenant-resolution.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,90,tests\operations-tenant-context.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,91,tests\p0-tenant-route-isolation.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,93,tests\p1-tenant-mutation-hardening.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,104,tests\payment-reconciliation-tenant-isolation.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,118,tests\r01-tenant-context.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,119,tests\r01-tenant-model-policy.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,141,tests\sales-contract-tenant-context.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,150,tests\tenant-context-singleton.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,151,tests\tenant-isolation.test.ts
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,152,tests\tenant-resolution-boundary.test.ts
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,33,tests\dedicated-copy-subscription-closure.test.ts
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,40,tests\dedicated-subscription-residue-closure.test.ts
PER_TENANT_INTEGRATIONS,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,55,tests\email-provider-tenant-connection.test.ts
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,51,tests\e2e\zatca-scenarios.spec.ts
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,140,tests\revenue-integrity\zatca-e2e.test.ts
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/02_INVENTORIES/TEST_FILES.txt,123,tests\rbac-policy.test.ts
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,59,"""license"": ""MIT"""
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,66,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,79,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,96,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,113,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,123,"""license"": ""MIT"""
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,129,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,143,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,152,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,182,"""license"": ""ISC"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,191,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,207,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,223,"""license"": ""ISC"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,232,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,241,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,254,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,271,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,280,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,289,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,298,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,311,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,326,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,335,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,349,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,367,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,381,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,404,"""license"": ""MIT-0"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,424,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,448,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,476,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,499,"""license"": ""MIT-0"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,524,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,534,"""license"": ""Apache-2.0"""
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,541,"""license"": ""Apache-2.0"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,554,"""license"": ""Apache-2.0"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,564,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,575,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,586,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,600,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,617,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,634,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,651,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,668,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,685,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,702,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,719,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,736,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,753,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,770,"""license"": ""MIT"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/package-lock.json,787,"""license"": ""MIT"","
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/03_PROJECT_CONFIG/package.json,14,"""test:acceptance"": ""vitest run tests/auth.test.ts tests/tenant-isolation.test.ts tests/p2-health-readiness.test.ts tests/payment-service.test.ts tests/phase02-full-closure.test.ts && npm run test:whatsapp && npm run test:sentinel"""
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/03_PROJECT_CONFIG/vercel.json,12,"""path"": ""/api/cron/zatca"","
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,16,app/api/cron/zatca/route.ts 18 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,17,app/api/cron/zatca/route.ts 19 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,41,app/api/v1/zatca/device/route.ts 118 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,112,lib/deployment-license.ts 37 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,155,lib/zatca/device.ts 25 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,156,lib/zatca/device.ts 51 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,157,lib/zatca/device.ts 6 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,158,lib/zatca/sign.ts 10 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,159,lib/zatca/sign.ts 121 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,204,tests/e2e/zatca-scenarios.spec.ts 8 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,217,tests/revenue-integrity/zatca-e2e.test.ts 242 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,218,tests/revenue-integrity/zatca-e2e.test.ts 391 GENERIC_SECRET_ASSIGNMENT
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/07_SECURITY_METADATA/POTENTIAL_SECRET_LOCATIONS_NO_VALUES.tsv,219,tests/revenue-integrity/zatca-e2e.test.ts 568 GENERIC_SECRET_ASSIGNMENT
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,18,repair/hotfix-operations-context-scope 5ab4e0dd844e474f21483b8a142b64069575d5c8 fix(operations): bind database queries to tenant context
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,19,repair/hotfix-tenant-context 0f8f315bd7616709a37b8bfbb16726fd398134bb fix(tenant): resolve tenant before context binding
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,21,repair/login-tenant-resolution 723931f76ee8031d1c43668aabab5ccc46679e39 fix(auth): resolve privileged tenant context safely
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,22,repair/operations-await-prisma-context a19b201fafbf8028815a754906b194f44f4c5726 fix(operations): await user query inside tenant context
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,23,repair/operations-request-context 4330d782d9a5f1f52f390b8921e18a317d989284 fix(operations): scope server queries to tenant context
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,28,repair/r01-tenant-isolation-closure 74590a65f1eb66a85bfc95d6a50bb6b361161dd0 test(whatsapp): mock scoped tenant runner
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,30,repair/tenant-context-singleton 30103ba12dbc5304940700e2dbdca3a2ac4423c8 fix(tenant): share context storage across server bundles
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,54,remotes/origin/repair/hotfix-operations-context-scope 5ab4e0dd844e474f21483b8a142b64069575d5c8 fix(operations): bind database queries to tenant context
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,55,remotes/origin/repair/hotfix-tenant-context 0f8f315bd7616709a37b8bfbb16726fd398134bb fix(tenant): resolve tenant before context binding
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,57,remotes/origin/repair/login-tenant-resolution 723931f76ee8031d1c43668aabab5ccc46679e39 fix(auth): resolve privileged tenant context safely
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,58,remotes/origin/repair/operations-await-prisma-context a19b201fafbf8028815a754906b194f44f4c5726 fix(operations): await user query inside tenant context
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,59,remotes/origin/repair/operations-request-context 4330d782d9a5f1f52f390b8921e18a317d989284 fix(operations): scope server queries to tenant context
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,64,remotes/origin/repair/r01-tenant-isolation-closure 74590a65f1eb66a85bfc95d6a50bb6b361161dd0 test(whatsapp): mock scoped tenant runner
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,66,remotes/origin/repair/tenant-context-singleton 30103ba12dbc5304940700e2dbdca3a2ac4423c8 fix(tenant): share context storage across server bundles
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,33,work/claude-saudi-trust-gates da40fb9f5a8b960baea45db252e47a1573271fb5 feat(compliance): secure ZATCA with Saudi trust gates
INTERNAL_ORG_ISOLATION,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/BRANCHES.txt,40,+ work/security-final-closure 2429f12a7b67e13d3011830e93ce74bd6695186f fix(security): enforce provider action roles and production guards
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/RECENT_LOG_50.txt,9,637878b fix(whatsapp): close test-bridge tenant scoping and status-ordering gaps
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/RECENT_LOG_50.txt,42,3f37cc7 fix(settings-agents): finalize standalone agents and subscription catalog
SAAS_SUBSCRIPTIONS_PACKAGES,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/RECENT_LOG_50.txt,48,95ace24 feat(licensing): support SaaS and dedicated copy modes
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/RECENT_LOG_50.txt,30,8bc559a feat(compliance): secure ZATCA with Saudi trust gates
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/RECENT_LOG_50.txt,45,ac28ab6 feat(agents): honor deployment license during activation
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/RECENT_LOG_50.txt,46,14c4cd3 feat(settings): expose dedicated license mode
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/RECENT_LOG_50.txt,47,7902b45 fix(licensing): block purchases for dedicated copies
LICENSE_OR_COMPLIANCE_CLAIMS,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC/RECENT_LOG_50.txt,48,95ace24 feat(licensing): support SaaS and dedicated copy modes
MULTI_TENANT_TERMINOLOGY,orca_baseline_extracted/08_HISTORICAL_REPOS/REDC-orca-repair/BRANCHES.txt,18,repair/hotfix-operations-context-scope 5ab4e0dd844e474f21483b8a142b64069575d5c8 fix(operations): bind database queries to tenant context
